Идентификатор DOI *,Количество авторов *,Фамилия *,Имя *,Количество аффилиаций *,Аффиляция *,Контрибьюция *,Дата публикации *,Наименование публикации *,Наименование издания *,Библиографическая ссылка *,Вид издания  *
10.1134/S0036029523060319,4,,,1,"Moscow, Moscow, Moscow",0.0,2023,Formation of a Coating and Its Joint with the Base during the Reconditioning of Bronze Parts by Electrocontact Welding of Woven Metal Gauze,Russian Metallurgy (Metally),"Natalenko V.S., FGUP VNIIA named after N.L. Dukhov, Latypov R.A., Moscow Polytechnic University, Latypova G.R., Moscow Polytechnic University, Alsobkh M., Moscow Polytechnic University Formation of a Coating and Its Joint with the Base during the Reconditioning of Bronze Parts by Electrocontact Welding of Woven Metal Gauze 2023 Russian Metallurgy (Metally), 2023 (6), Art. No. nan, pp. 855-859",Статья
10.3103/S0967091223020183,2,,,1,"Moscow, Moscow",0.0,2023,Sources of Continuous Welded Rail Tracks Troubles,Steel in Translation,"Volgina N.I., Moscow Polytechnic University, Gertsyk S.I., Moscow Polytechnic University Sources of Continuous Welded Rail Tracks Troubles 2023 Steel in Translation, 53 (2), Art. No. nan, pp. 101-106",Статья
10.1016/j.mechrescom.2023.104071,4,,,1,"Moscow, Moscow, Moscow, Moscow",0.0,2023,Effect of magnetic fields on the formation of the neck of a flat aluminum sample with inclusions during stretching,Mechanics Research Communications,"Skvortsov A.A., Moscow Polytechnic University, Pshonkin D.E., Moscow Polytechnic University, Nikolaev V.K., Moscow Polytechnic University, Kulakov P.A., Moscow Polytechnic University Effect of magnetic fields on the formation of the neck of a flat aluminum sample with inclusions during stretching 2023 Mechanics Research Communications, 129 (nan), Art. No. 104071, pp. nan-nan",Статья
10.26668/revistajur.2316-753X.v2i74.6346,5,,,1,Moscow,0.0,2023,PREDICTING KEY INTEREST RATES: A REGULATORY FRAMEWORK FOR MANAGING INFLATION; [PREVENÇÃO DAS PRINCIPAIS TAXAS DE JUROS: UM QUADRO REGULATÓRIO PARA ADMINISTRAR A INFLAÇÃO]; [PREDICTING KEY INTEREST RATES: A REGULATORY FRAMEWORK FOR MANAGING INFLATION],Revista Juridica,"Demina T., Financial University under the Government of the Russian Federation, Vysotskaya N., Russian University of Transport (MIIT), Vilisova M., Don State Technical University, Sekerin V., V. A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences, Gorokhova A., Moscow Polytechnic University PREDICTING KEY INTEREST RATES: A REGULATORY FRAMEWORK FOR MANAGING INFLATION; [PREVENÇÃO DAS PRINCIPAIS TAXAS DE JUROS: UM QUADRO REGULATÓRIO PARA ADMINISTRAR A INFLAÇÃO]; [PREDICTING KEY INTEREST RATES: A REGULATORY FRAMEWORK FOR MANAGING INFLATION] 2023 Revista Juridica, 2 (74), Art. No. e-6346, pp. nan-nan",Статья
10.1016/j.jallcom.2022.167967,6,Golovin I.S., National University of Science and Technology “MISIS”,2,"Moscow, Moscow Polytechnic University",0.08,2023,Comparative study of structures and phase transitions in Fe–(31−35) at% Ga alloys by in situ neutron diffraction,Journal of Alloys and Compounds,"Vershinina T.N., Joint Institute for Nuclear Research, Samoylova N.Y., Joint Institute for Nuclear Research, Sumnikov S.V., Joint Institute for Nuclear Research, Balagurov A.M., Joint Institute for Nuclear Research, Palacheva V.V., National University of Science and Technology “MISIS”, Golovin I.S., National University of Science and Technology “MISIS” Comparative study of structures and phase transitions in Fe–(31−35) at% Ga alloys by in situ neutron diffraction 2023 Journal of Alloys and Compounds, 934 (nan), Art. No. 167967, pp. nan-nan",Статья
10.3390/en16062596,3,Radionov A.A., Department of Automation and Control,1,Moscow Polytechnic University,0.33,2023,Operating Modes Optimization for the Boiler Units of Industrial Steam Plants,Energies,"Varganova A.V., Power Engineering and Automated Systems Institute, Khramshin V.R., Power Engineering and Automated Systems Institute, Radionov A.A., Department of Automation and Control Operating Modes Optimization for the Boiler Units of Industrial Steam Plants 2023 Energies, 16 (6), Art. No. 2596, pp. nan-nan",Статья
10.1007/s11015-023-01473-9,2,,,1,"Moscow, Moscow",0.0,2023,Determining the Hardening Curve and Mechanical Properties of Rolled Strips of Tin-Phosphorus Bronze (BrOF6.5–0.15),Metallurgist,"Shatalov R.L., Moscow Polytechnic University, Kulikov M.A., Moscow Polytechnic University Determining the Hardening Curve and Mechanical Properties of Rolled Strips of Tin-Phosphorus Bronze (BrOF6.5–0.15) 2023 Metallurgist, 66 (11-12), Art. No. nan, pp. 1582-1589",Статья
10.3390/ma16062365,1,Golovin I.S., National University of Science and Technology MISIS,2,"Leninsky ave. 4, Moscow Polytechnic University",0.5,2023,Anelastic Effects in Fe–Ga and Fe–Ga-Based Alloys: A Review,Materials,"Golovin I.S., National University of Science and Technology MISIS Anelastic Effects in Fe–Ga and Fe–Ga-Based Alloys: A Review 2023 Materials, 16 (6), Art. No. 2365, pp. nan-nan",Обзор
10.3390/polym15041029,6,Zadorozhnyy M.Y., Laboratory of Functional Polymer Materials,2,"National University of Science and Technology “MISIS”, Center for Project Activities",0.08,2023,Promising Agromaterials Based on Biodegradable Polymers: Polylactide and Poly-3-Hydroxybutyrate,Polymers,"Tertyshnaya Y.V., Emanuel Institute of Biochemical Physics, Podzorova M.V., Emanuel Institute of Biochemical Physics, Varyan I.A., Emanuel Institute of Biochemical Physics, Tcherdyntsev V.V., Laboratory of Functional Polymer Materials, Zadorozhnyy M.Y., Laboratory of Functional Polymer Materials, Medvedeva E.V., Moscow Aviation Institute Promising Agromaterials Based on Biodegradable Polymers: Polylactide and Poly-3-Hydroxybutyrate 2023 Polymers, 15 (4), Art. No. 1029, pp. nan-nan",Статья
10.3329/bjms.v22i3.66966,1,Polevoy G.G., Department of Physical Education,2,"Moscow Polytechnic University, Department of Physical Education",0.5,2023,Stributing the Attention of Schoolchildren and Its Development with the Help of Classical Exercises,Bangladesh Journal of Medical Science,"Polevoy G.G., Department of Physical Education Stributing the Attention of Schoolchildren and Its Development with the Help of Classical Exercises 2023 Bangladesh Journal of Medical Science, 22 (3), Art. No. nan, pp. 604-611",Статья
10.1007/s10556-023-01202-8,4,,,1,"Moscow, Moscow, Moscow, Moscow",0.0,2023,Calculation of Flow Characteristics and Separation Coefficients of a Vortex Dust Collector of a New Design,Chemical and Petroleum Engineering,"Romanyuk R.V., Moscow Polytechnic University, Lagutkin M.G., Moscow Polytechnic University, Dsnilenko N.V., Moscow Polytechnic University, Sokolov A.S., Moscow Polytechnic University Calculation of Flow Characteristics and Separation Coefficients of a Vortex Dust Collector of a New Design 2023 Chemical and Petroleum Engineering, 59 (1-2), Art. No. nan, pp. 12-18",Статья
10.3103/S1068798X23040093,4,,,1,Moscow,0.0,2023,Grinding Special Stainless Steel Bearings,Russian Engineering Research,"Golobokov A.V., OK-Loza, Kuznetsov V.A., STANKIN Moscow State Technological University, Smirnov A.V., STANKIN Moscow State Technological University, Prokop’ev A.Y., Moscow Polytechnic University Grinding Special Stainless Steel Bearings 2023 Russian Engineering Research, 43 (3), Art. No. nan, pp. 373-375",Статья
10.3390/s23062946,6,Shvetsov A.V., Department of Smart Technologies,2,"Moscow Polytechnic University, Faculty of Transport Technologies",0.08,2023,"A Survey of Deep Learning Based NOMA: State of the Art, Key Aspects, Open Challenges and Future Trends",Sensors,"Mohsan S.A.H., Optical Communications Laboratory, Li Y., Optical Communications Laboratory, Shvetsov A.V., Department of Smart Technologies, Varela-Aldás J., Centro de Investigaciones de Ciencias Humanas y de la Educación (CICHE), Mostafa S.M., Computer Science Department, Elfikky A., College of Engineering A Survey of Deep Learning Based NOMA: State of the Art, Key Aspects, Open Challenges and Future Trends 2023 Sensors, 23 (6), Art. No. 2946, pp. nan-nan",Обзор
10.1134/S2635167623010032,11,Petrova M.G., National Research Center “Kurchatov Institute”,2,"Moscow, Moscow Polytechnic University",0.05,2023,Technologies Based on Phototrophic Microorganisms As a Promising Way to Achieve Carbon Neutrality in Urban Agglomerations,Nanobiotechnology Reports,"Gotovtsev P.M., National Research Center “Kurchatov Institute”, Gorin K.V., National Research Center “Kurchatov Institute”, Sergeeva Y.E., National Research Center “Kurchatov Institute”, Parunova Y.M., National Research Center “Kurchatov Institute”, Vishnevskaya M.V., National Research Center “Kurchatov Institute”, Sukhinov D.V., National Research Center “Kurchatov Institute”, Petrova M.G., National Research Center “Kurchatov Institute”, Migalev A.S., National Research Center “Kurchatov Institute”, Pozhidaev V.M., National Research Center “Kurchatov Institute”, Gaeva T.N., National Research Center “Kurchatov Institute”, Vasilov R.G., National Research Center “Kurchatov Institute” Technologies Based on Phototrophic Microorganisms As a Promising Way to Achieve Carbon Neutrality in Urban Agglomerations 2023 Nanobiotechnology Reports, 18 (1), Art. No. nan, pp. 3-11",Обзор
10.1007/s11015-023-01462-y,5,,,2,"Moscow, Geophysical Institute of Vladikavkaz Scientific Center, Moscow",0.0,2023,Technology for Nonwaste Recovery of Tailings of the Mizur Mining and Processing Plant,Metallurgist,"Golik V.I., Moscow Polytechnic University, Klyuev R.V., Moscow Polytechnic University, Martyushev N.V., Tomsk Polytechnic University, Zyukin D.A., Kursk State Agricultural Academy Named after I. I. Ivanov, Karlina A.I., Moscow State University of Civil Engineering Technology for Nonwaste Recovery of Tailings of the Mizur Mining and Processing Plant 2023 Metallurgist, 66 (11-12), Art. No. nan, pp. 1476-1480",Статья
10.17507/jltr.1402.02,6,,,1,Moscow,0.0,2023,Distance Learning in Teaching the Russian Language (the Experience of Tashkent State University),Journal of Language Teaching and Research,"Panova E., Moscow Polytechnic University, Tiumentseva E., Volgograd State Technical University, Jumanova Z., Tashkent State University of Uzbek Language and Literature named after Alisher Navoi, Dustmamatova N., Tashkent State University of Uzbek Language and Literature named after Alisher Navoi, Gorokhova A., V. A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences, Sekerin V., V. A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences Distance Learning in Teaching the Russian Language (the Experience of Tashkent State University) 2023 Journal of Language Teaching and Research, 14 (2), Art. No. nan, pp. 278-285",Статья
10.3103/S1052618823030111,4,,,1,Moscow,0.0,2023,Structural Adaptation of the Safety Control Program of the Technical State of a Complex Technical System,Journal of Machinery Manufacture and Reliability,"Maistruk A.V., Moscow Polytechnic University, Lushpa E.Y., Moscow Aviation Institute (National Research University), Erofeev M.N., Mechanical Engineering Research Institute of the Russian Academy of Sciences, Spiryagin V.V., Moscow Aviation Institute (National Research University) Structural Adaptation of the Safety Control Program of the Technical State of a Complex Technical System 2023 Journal of Machinery Manufacture and Reliability, 52 (3), Art. No. nan, pp. 262-270",Статья
10.1007/s10692-023-10413-x,2,,,1,"Moscow, Moscow",0.0,2023,Effect of Punch Density on Mechanical Properties of Needle-Punched Nonwoven Fabric Having High Surface Density,Fibre Chemistry,"Nazarov V.G., Moscow Polytechnic University (Moskovskii Politekhnicheskii Universitet), Dedov A.V., Moscow Polytechnic University (Moskovskii Politekhnicheskii Universitet) Effect of Punch Density on Mechanical Properties of Needle-Punched Nonwoven Fabric Having High Surface Density 2023 Fibre Chemistry, 54 (6), Art. No. nan, pp. 384-387",Статья
10.3390/en16135183,2,Maklakov A.S., Project Activity Center,1,Scientific Activity Sector,0.5,2023,Study of Behavior of Voltage and Current Spectra of Three-Level Neutral Point Clamped Converter at Selected Harmonic Elimination Programmed Pulse Pattern Pulse-Width Modulation,Energies,"Maklakov A.S., Project Activity Center, Erdakov I.N., Institute of Engineering and Technology Study of Behavior of Voltage and Current Spectra of Three-Level Neutral Point Clamped Converter at Selected Harmonic Elimination Programmed Pulse Pattern Pulse-Width Modulation 2023 Energies, 16 (13), Art. No. 5183, pp. nan-nan",Статья
10.3103/S1068798X23040342,3,,,1,Moscow,0.0,2023,Cutting of Special Stainless Steel Thrust-Bearing Components,Russian Engineering Research,"Volkov R.B., OK LOZA, Kuznetsov V.A., STANKIN Moscow State Technical University, Prokop’ev A.Y., Moscow Polytechnic University Cutting of Special Stainless Steel Thrust-Bearing Components 2023 Russian Engineering Research, 43 (3), Art. No. nan, pp. 376-378",Статья
10.1016/j.heliyon.2023.e15797,4,,,1,"Moscow, Moscow, Moscow, Moscow",0.0,2023,Metallization system as a part of thermal memory,Heliyon,"Skvortsov A.A., Moscow Polytechnic University, Pshonkin D.E., Moscow Polytechnic University, Volodina O.V., Moscow Polytechnic University, Nikolaev V.K., Moscow Polytechnic University Metallization system as a part of thermal memory 2023 Heliyon, 9 (5), Art. No. e15797, pp. nan-nan",Статья
10.3390/en16114276,7,Golik V.I., Department “Technique and Technology of Mining and Oil and Gas Production”,1,Moscow Polytechnic University,0.14,2023,Substantiation of Drilling Parameters for Undermined Drainage Boreholes for Increasing Methane Production from Unconventional Coal-Gas Collectors,Energies,"Malozyomov B.V., Department of Electrotechnical Complexes, Golik V.I., Department “Technique and Technology of Mining and Oil and Gas Production”, Brigida V., Department of Biomedical, Kukartsev V.V., Department of Information Economic Systems, Tynchenko Y.A., Laboratory of Biofuel Compositions, Boyko A.A., Digital Material Science: New Materials and Technologies, Tynchenko S.V., Department of Digital Control Technologies Substantiation of Drilling Parameters for Undermined Drainage Boreholes for Increasing Methane Production from Unconventional Coal-Gas Collectors 2023 Energies, 16 (11), Art. No. 4276, pp. nan-nan",Статья
